Título	Tiempo de Lectura (min)	Nombre Completo Autor	Apellido Autor	Primer Nombre Autor	País	Género	URL Wikipedia	Categorías	Autores relacionados	Año de nacimiento	Año de muerte
¡Padre mío!	1.64	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Pasó la tempestad... ¡Emprende el vuelo...	1.695	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
¿Por qué te asustas, ave sencilla?...	0.72	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Quejas	1.13	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Quejas del alma, vagos rumores...	1.545	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Quiero contarte, dueña del alma...	1.66	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Ruinas	1.7	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Sin brillo la mirada...	1.43	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Sombras	1.87	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Sueños	1.43	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Te vas, y el alma dejas...	1.13	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Torna a morir el sol. Así pasando...	1.265	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Tristezas	0.525	Ureña, Salomé	Ureña	Salomé	Republica Dominicana	Romanticismo	https://es.wikipedia.org/wiki/Salom%C3%A9_Ure%C3%B1a	Educadores de República Dominicana,Escritoras de la República Dominicana,Escritores en español,Fallecidos en 1897,Familia Henríquez,Feministas de la República Dominicana,Mujeres,Nacidos en 1850,Nacidos en Santo Domingo,Pedagogos de República Dominicana,Poetas de República Dominicana,Poetas en español,Políglotas de República Dominicana,Sepultados en el Panteón Nacional de la República Dominicana	Unknown	1850	1897
Adiós, amor que se queda...	0.57	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Amigo, ten el paso presuroso...	2.11	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Amor, corriente escondida...	0.555	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Arrepentimiento	0.825	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Atraída al olor de tus aromas...	0.415	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Aunque tu nombre es tierno como un beso	0.47	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Caminos	0.825	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Cancioncilla	0.555	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Canciones en el bosque	2.22	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Como perdí, en estériles acasos	0.435	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Corazón, bajo la lluvia...	0.995	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
David	0.48	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Del ser que alienta y del color que brilla	0.455	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Dicha	0.76	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Él fue quien vino en soledad callada...	0.465	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Hay en tus ojeras luna diluida...	0.51	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Hazme saber, Amor, dónde apacientas...	0.42	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Hoja a hoja la tierna primavera...	0.445	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Invitación al amor	2.11	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Jezabel	0.45	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Job	0.465	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Junio, brazada de soles...	0.805	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La canción de junio	0.805	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La canción de Sulamita	0.42	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La canción intrascendente	0.685	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La cita	1.28	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La quieta soledad, el lecho oscuro	0.415	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
La segunda canción de Sulamita	0.42	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Las piedras del camino se llenan de ternura	0.25	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Mi corazón olvida...	0.76	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Mi cumbre solitaria y opulenta	0.4	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Miente mi corazón cuando te ama	0.455	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Nostalgia de lo presente	1.465	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
¡Oh Betsabé, simbólica y vehemente!...	0.48	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Oh dulce canto de viaje...	0.825	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Palidez consumada en el deseo...	0.45	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Perdido he mi soledad contigo...	1.57	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Por lo que te he ofendido, dulce cariño mío...	0.825	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Primavera	0.445	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Quiero decir que te amo y no lo digo	0.475	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Romance de la lluvia	0.995	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Ruth	0.415	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sed moriar	1.57	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos bíblicos (I) Job	0.465	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos bíblicos (II) Sulamita	0.415	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos bíblicos (III) Ruth	0.415	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos bíblicos (IV) David	0.48	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos bíblicos (V) Jezabel	0.45	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos de los cantares - Aunque tu nombre	0.47	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
Sonetos de los cantares - La canción de Sulamita	0.42	Urquiza, Concha	Urquiza	Concha	Mexico	Unknown	https://es.wikipedia.org/wiki/Concha_Urquiza	Escritores de Michoacán,Escritores en español,Fallecidos en 1945,Fallecidos en Ensenada,Mujeres,Nacidos en 1910,Nacidos en Morelia,Poetas de Michoacán	Roberto Bolaño,Rosario Castellanos,Sor Juana Inés de la Cruz,Xavier Villaurrutia	1910	1945
